Numero,Titre,Prix,Superficie,Pieces,Code postal,Ville,REGION,Prix du metre carre,Prix moyen du metre carre
6455,Appartement 4 pièces 105 m²,609900,105,4,34410,Sérignan,Occitanie,5808.571428571428,3805.4817497122735
6456,Appartement 1 pièce 19 m²,79500,19,1,6560,Valbonne,Occitanie,4184.210526315789,3805.4817497122735
6457,Appartement 2 pièces 40 m²,204000,40,2,83500,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,5100.0,4259.945365227293
6458,Appartement 1 pièce 33 m²,312000,33,1,92400,Courbevoie,Île-de-France,9454.545454545454,5475.549796070834
6459,Appartement 2 pièces 40 m²,229000,40,2,83500,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,5725.0,4259.945365227293
6460,Appartement 2 pièces 44 m²,159700,44,2,13200,Arles,Provence-Alpes-Côte d'Azur,3629.545454545456,4259.945365227293
6461,Appartement 3 pièces 77 m²,199900,77,3,91480,Quincy-sous-Sénart,Île-de-France,2596.103896103896,5475.549796070834
6462,Appartement 2 pièces 30 m²,179500,30,2,14640,Villers-sur-Mer,Normandie,5983.333333333333,3493.366335119261
6463,Appartement 3 pièces 54 m²,320000,54,3,14800,Touques,Normandie,5925.925925925926,3493.366335119261
6464,Appartement 2 pièces 44 m²,418000,44,2,75015,Paris 15,Île-de-France,9500.0,5475.549796070834
6465,Appartement 3 pièces 78 m²,330900,78,3,97200,Fort-de-France,,4242.307692307692,
6466,Appartement 2 pièces 53 m²,238523,53,2,97200,Fort-de-France,,4500.433962264151,
6467,Appartement 2 pièces 56 m²,243878,56,2,97200,Fort-de-France,,4354.964285714285,
6468,Appartement 1 pièce 43 m²,195940,43,1,97200,Fort-de-France,,4556.744186046512,
6469,Appartement 3 pièces 78 m²,328680,78,3,97200,Fort-de-France,,4213.846153846154,
6470,Appartement 2 pièces 53 m²,235540,53,2,97200,Fort-de-France,,4444.1509433962265,
6471,Appartement 2 pièces 53 m²,234088,53,2,97200,Fort-de-France,,4416.754716981132,
6472,Appartement 2 pièces 56 m²,239013,56,2,97200,Fort-de-France,,4268.089285714285,
6473,Appartement 3 pièces 78 m²,332885,78,3,97200,Fort-de-France,,4267.75641025641,
6474,Appartement 2 pièces 53 m²,240778,53,2,97200,Fort-de-France,,4542.981132075472,
6475,Appartement 2 pièces 53 m²,239133,53,2,97200,Fort-de-France,,4511.943396226415,
6476,Appartement 2 pièces 56 m²,245846,56,2,97200,Fort-de-France,,4390.107142857143,
6477,Appartement 1 pièce 43 m²,197912,43,1,97200,Fort-de-France,,4602.604651162791,
6478,Appartement 3 pièces 78 m²,331850,78,3,97200,Fort-de-France,,4254.48717948718,
6479,Appartement 2 pièces 53 m²,239040,53,2,97200,Fort-de-France,,4510.188679245283,
6480,Appartement 2 pièces 53 m²,238617,53,2,97200,Fort-de-France,,4502.207547169812,
6481,Appartement 2 pièces 56 m²,244954,56,2,97200,Fort-de-France,,4374.178571428572,
6482,Appartement 1 pièce 43 m²,197153,43,1,97200,Fort-de-France,,4584.953488372093,
6483,Appartement 3 pièces 48 m²,148000,48,3,76600,Le Havre,Normandie,3083.333333333333,3493.366335119261
6484,Appartement 2 pièces 46 m²,167000,46,2,95190,Goussainville,Île-de-France,3630.434782608696,5475.549796070834
6485,Appartement 5 pièces 82 m²,310000,82,5,94360,Bry-sur-Marne,Île-de-France,3780.487804878049,5475.549796070834
6486,Appartement 3 pièces 70 m²,110000,70,3,30200,Bagnols-sur-Cèze,Occitanie,1571.428571428571,3805.4817497122735
6487,Appartement 4 pièces 77 m²,155000,77,4,7700,Bourg-Saint-Andéol,Île-de-France,2012.987012987013,5475.549796070834
6488,Appartement 2 pièces 33 m²,106000,33,2,77160,Provins,Île-de-France,3212.121212121212,5475.549796070834
6489,Appartement 3 pièces 54 m²,65000,54,3,54390,Frouard,Grand Est,1203.7037037037037,2933.8065728363176
6490,Appartement 4 pièces 68 m²,125000,68,4,6130,Grasse,Normandie,1838.235294117647,3493.366335119261
6491,Appartement 3 pièces 75 m²,239000,75,3,38430,Moirans,Auvergne-Rhône-Alpes,3186.6666666666665,3987.6716210996815
6492,Appartement 3 pièces 60 m²,260000,60,3,94800,Villejuif,Île-de-France,4333.333333333333,5475.549796070834
6493,Appartement 3 pièces 70 m²,182000,70,3,34500,Béziers,Occitanie,2600.0,3805.4817497122735
6494,Appartement 4 pièces 88 m²,271000,88,4,31200,Toulouse,Occitanie,3079.5454545454545,3805.4817497122735
6495,Appartement 3 pièces 69 m²,130000,69,3,20600,Bastia,Corse,1884.0579710144928,4351.915385731174
6496,Appartement 3 pièces 41 m²,370000,41,3,94300,Vincennes,Île-de-France,9024.39024390244,5475.549796070834
6497,Appartement 4 pièces 90 m²,199000,90,4,33530,Bassens,Nouvelle-Aquitaine,2211.111111111112,4643.733694870073
6498,Appartement 7 pièces 127 m²,690000,127,7,94230,Cachan,Île-de-France,5433.070866141732,5475.549796070834
6499,Appartement 4 pièces 88 m²,364000,88,4,31000,Toulouse,Occitanie,4136.363636363636,3805.4817497122735
6500,Appartement 5 pièces 124 m²,440000,124,5,91360,Épinay-sur-Orge,Île-de-France,3548.3870967741937,5475.549796070834
6501,Appartement 3 pièces 48 m²,275000,48,3,74000,Annecy,Auvergne-Rhône-Alpes,5729.166666666667,3987.6716210996815
6502,Appartement 4 pièces 84 m²,140000,84,4,64000,Pau,Nouvelle-Aquitaine,1666.6666666666667,4643.733694870073
6503,Appartement 3 pièces 66 m²,335000,66,3,22700,Perros-Guirec,Bretagne,5075.757575757576,4351.405381831158
6504,Appartement 4 pièces 82 m²,246000,82,4,44800,Saint-Herblain,Pays de la Loire,3000.0,3940.1224531256
6505,Appartement 2 pièces 47 m²,155000,47,2,95500,Gonesse,Île-de-France,3297.872340425532,5475.549796070834
6506,Appartement 3 pièces 62 m²,144000,62,3,44400,Rezé,Pays de la Loire,2322.5806451612902,3940.1224531256
6507,Appartement 3 pièces 65 m²,94000,65,3,51000,Châlons-en-Champagne,Grand Est,1446.1538461538462,2933.8065728363176
6508,Appartement 4 pièces 95 m²,295000,95,4,54600,Villers-Lès-Nancy,Grand Est,3105.2631578947367,2933.8065728363176
6509,Appartement 4 pièces 70 m²,290000,70,4,40130,Capbreton,Nouvelle-Aquitaine,4142.857142857143,4643.733694870073
6510,Appartement 3 pièces 60 m²,236700,60,3,13200,Arles,Provence-Alpes-Côte d'Azur,3945.0,4259.945365227293
6511,Appartement 3 pièces 60 m²,240000,60,3,13200,Arles,Provence-Alpes-Côte d'Azur,4000.0,4259.945365227293
6512,Appartement 3 pièces 60 m²,241300,60,3,13200,Arles,Provence-Alpes-Côte d'Azur,4021.6666666666665,4259.945365227293
6513,Appartement 4 pièces 51 m²,75000,51,4,30100,Alès,Occitanie,1470.5882352941176,3805.4817497122735
6514,Appartement 4 pièces 73 m²,262000,73,4,95100,Argenteuil,Île-de-France,3589.041095890411,5475.549796070834
6515,Appartement 3 pièces 61 m²,374000,61,3,83310,Cogolin,Provence-Alpes-Côte d'Azur,6131.147540983607,4259.945365227293
6516,Appartement 2 pièces 45 m²,306000,45,2,83310,Cogolin,Provence-Alpes-Côte d'Azur,6800.0,4259.945365227293
6517,Appartement 3 pièces 67 m²,215000,67,3,31200,Toulouse,Occitanie,3208.955223880597,3805.4817497122735
6518,Appartement 1 pièce 20 m²,92000,20,1,74340,Samoëns,Auvergne-Rhône-Alpes,4600.0,3987.6716210996815
6519,Appartement 2 pièces 39 m²,95000,39,2,28110,Lucé,Centre-Val de Loire,2435.897435897436,2450.691365675368
6520,Appartement 3 pièces 61 m²,440000,61,3,78000,Versailles,Île-de-France,7213.11475409836,5475.549796070834
6521,Appartement 3 pièces 65 m²,325000,65,3,73100,Aix-les-Bains,Auvergne-Rhône-Alpes,5000.0,3987.6716210996815
6522,Appartement 4 pièces 78 m²,235000,78,4,93130,Noisy-le-Sec,Île-de-France,3012.8205128205127,5475.549796070834
6523,Appartement 3 pièces 60 m²,296000,60,3,6810,Auribeau-sur-Siagne,Grand Est,4933.333333333333,2933.8065728363176
6524,Appartement 3 pièces 78 m²,336000,78,3,83910,Pourrières,Provence-Alpes-Côte d'Azur,4307.692307692308,4259.945365227293
6525,Appartement 4 pièces 143 m²,249000,143,4,66160,Le Boulou,Occitanie,1741.258741258741,3805.4817497122735
6526,Appartement 1 pièce 33 m²,82000,33,1,34500,Béziers,Occitanie,2484.848484848485,3805.4817497122735
6527,Appartement 4 pièces 80 m²,222000,80,4,34070,Montpellier,Occitanie,2775.0,3805.4817497122735
6528,Appartement 2 pièces 31 m²,90000,31,2,29900,Concarneau,Bretagne,2903.2258064516127,4351.405381831158
6529,Appartement 2 pièces 42 m²,105000,42,2,37000,Tours,Centre-Val de Loire,2500.0,2450.691365675368
6530,Appartement 3 pièces 63 m²,153000,63,3,21000,Dijon,Bourgogne-Franche-Comté,2428.5714285714284,1972.3694248603445
6531,Appartement 6 pièces 110 m²,60000,110,6,50140,Mortain-Bocage,Normandie,545.4545454545455,3493.366335119261
6532,Appartement 2 pièces 50 m²,190000,50,2,13500,Martigues,Provence-Alpes-Côte d'Azur,3800.0,4259.945365227293
6533,Appartement 5 pièces 157 m²,2132000,157,5,6110,Le Cannet,Normandie,13579.617834394903,3493.366335119261
6534,Appartement 2 pièces 45 m²,306300,45,2,6200,Nice,Hauts-de-France,6806.666666666667,3911.574802183785
6535,Appartement 1 pièce 42 m²,139000,42,1,5170,Orcières,Grand Est,3309.5238095238096,2933.8065728363176
6536,Appartement 3 pièces 72 m²,109900,72,3,68400,Riedisheim,Grand Est,1526.388888888889,2933.8065728363176
6537,Appartement 6 pièces 110 m²,295000,110,6,78570,Andrésy,Île-de-France,2681.818181818182,5475.549796070834
6538,Appartement 3 pièces 54 m²,128400,54,3,93420,Villepinte,Île-de-France,2377.777777777778,5475.549796070834
6539,Appartement 4 pièces 76 m²,260000,76,4,34170,Castelnau-le-Lez,Occitanie,3421.0526315789475,3805.4817497122735
6540,Appartement 3 pièces 75 m²,242000,75,3,11100,Narbonne,Occitanie,3226.6666666666665,3805.4817497122735
6541,Appartement 3 pièces 56 m²,59900,56,3,68200,Mulhouse,Grand Est,1069.642857142857,2933.8065728363176
6542,Appartement 1 pièce 20 m²,80000,20,1,21200,Beaune,Bourgogne-Franche-Comté,4000.0,1972.3694248603445
6543,Appartement 1 pièce 14 m²,65000,14,1,14000,Caen,Normandie,4642.857142857143,3493.366335119261
6544,Appartement 2 pièces 44 m²,160000,44,2,95660,Champagne-sur-Oise,Île-de-France,3636.363636363637,5475.549796070834
6545,Appartement 2 pièces 51 m²,220000,51,2,5100,Briançon,Grand Est,4313.725490196079,2933.8065728363176
6546,Appartement 2 pièces 45 m²,180000,45,2,33185,Le Haillan,Nouvelle-Aquitaine,4000.0,4643.733694870073
6547,Appartement 2 pièces 26 m²,89000,26,2,74430,Le Biot,Auvergne-Rhône-Alpes,3423.076923076923,3987.6716210996815
6548,Appartement 4 pièces 85 m²,120000,85,4,87000,Limoges,Nouvelle-Aquitaine,1411.764705882353,4643.733694870073
6549,Appartement 2 pièces 45 m²,165000,45,2,97231,Le Robert,,3666.6666666666665,
6550,Appartement 5 pièces 112 m²,365000,112,5,6130,Grasse,Normandie,3258.928571428572,3493.366335119261
6551,Appartement 3 pièces 67 m²,325500,67,3,64600,Anglet,Nouvelle-Aquitaine,4858.20895522388,4643.733694870073
6552,Appartement 2 pièces 34 m²,109000,34,2,21000,Dijon,Bourgogne-Franche-Comté,3205.8823529411766,1972.3694248603445
6553,Appartement 2 pièces 43 m²,176500,43,2,37000,Tours,Centre-Val de Loire,4104.6511627906975,2450.691365675368
6554,Appartement 2 pièces 44 m²,136000,44,2,84000,Avignon,Provence-Alpes-Côte d'Azur,3090.909090909091,4259.945365227293
6555,Appartement 2 pièces 37 m²,159900,37,2,34280,La Grande-Motte,Occitanie,4321.621621621622,3805.4817497122735
6556,Appartement 1 pièce 40 m²,208500,40,1,17000,La Rochelle,Nouvelle-Aquitaine,5212.5,4643.733694870073
6557,Appartement 3 pièces 64 m²,399000,64,3,94700,Maisons-Alfort,Île-de-France,6234.375,5475.549796070834
6558,Appartement 3 pièces 63 m²,277000,63,3,40100,Dax,Nouvelle-Aquitaine,4396.825396825397,4643.733694870073
6559,Appartement 5 pièces 60 m²,95000,60,5,66000,Perpignan,Occitanie,1583.3333333333333,3805.4817497122735
6560,Appartement 6 pièces 136 m²,135000,136,6,34700,Lodève,Occitanie,992.6470588235294,3805.4817497122735
6561,Appartement 3 pièces 56 m²,214000,56,3,13010,Marseille 10,Provence-Alpes-Côte d'Azur,3821.428571428572,4259.945365227293
6562,Appartement 3 pièces 71 m²,359000,71,3,33470,Gujan-Mestras,Nouvelle-Aquitaine,5056.338028169014,4643.733694870073
6563,Appartement 3 pièces 70 m²,350000,70,3,33470,Gujan-Mestras,Nouvelle-Aquitaine,5000.0,4643.733694870073
6564,Appartement 3 pièces 60 m²,323000,60,3,33470,Gujan-Mestras,Nouvelle-Aquitaine,5383.333333333333,4643.733694870073
6565,Appartement 2 pièces 51 m²,269000,51,2,33470,Gujan-Mestras,Nouvelle-Aquitaine,5274.509803921569,4643.733694870073
6566,Appartement 2 pièces 51 m²,264000,51,2,33470,Gujan-Mestras,Nouvelle-Aquitaine,5176.470588235294,4643.733694870073
6567,Appartement 4 pièces 82 m²,351000,82,4,59126,Linselles,Hauts-de-France,4280.487804878048,3911.574802183785
6568,Appartement 2 pièces 41 m²,198000,41,2,59126,Linselles,Hauts-de-France,4829.268292682927,3911.574802183785
6569,Appartement 5 pièces 175 m²,290000,175,5,10000,Troyes,Grand Est,1657.142857142857,2933.8065728363176
6570,Appartement 3 pièces 59 m²,271000,59,3,35000,Rennes,Bretagne,4593.220338983051,4351.405381831158
6571,Appartement 3 pièces 56 m²,199500,56,3,20290,Lucciana,Corse,3562.5,4351.915385731174
6572,Appartement 3 pièces 72 m²,127000,72,3,89140,Pont-sur-Yonne,Bourgogne-Franche-Comté,1763.888888888889,1972.3694248603445
6573,Appartement 2 pièces 40 m²,129000,40,2,31270,Cugnaux,Occitanie,3225.0,3805.4817497122735
6574,Appartement 3 pièces 95 m²,199000,95,3,54135,Mexy,Grand Est,2094.736842105264,2933.8065728363176
6575,Appartement 3 pièces 71 m²,157000,71,3,31500,Toulouse,Occitanie,2211.2676056338028,3805.4817497122735
6576,Appartement 3 pièces 71 m²,249900,71,3,77181,Courtry,Île-de-France,3519.718309859155,5475.549796070834
6577,Appartement 3 pièces 31 m²,235000,31,3,83230,Bormes-les-Mimosas,Provence-Alpes-Côte d'Azur,7580.645161290323,4259.945365227293
6578,Appartement 3 pièces 49 m²,260000,49,3,14800,Touques,Normandie,5306.122448979592,3493.366335119261
6579,Appartement 2 pièces 35 m²,189000,35,2,6270,Villeneuve-Loubet,Hauts-de-France,5400.0,3911.574802183785
6580,Appartement 2 pièces 40 m²,96000,40,2,35600,Redon,Bretagne,2400.0,4351.405381831158
6581,Appartement 3 pièces 71 m²,178000,71,3,77130,Montereau-Fault-Yonne,Île-de-France,2507.042253521127,5475.549796070834
6582,Appartement 3 pièces 45 m²,110000,45,3,38100,Grenoble,Auvergne-Rhône-Alpes,2444.4444444444443,3987.6716210996815
6583,Appartement 5 pièces 92 m²,297000,92,5,94000,Créteil,Île-de-France,3228.260869565217,5475.549796070834
6584,Appartement 2 pièces 45 m²,235000,45,2,94240,L'Haÿ-les-Roses,Île-de-France,5222.222222222223,5475.549796070834
6585,Appartement 1 pièce 15 m²,97000,15,1,77400,Lagny-sur-Marne,Île-de-France,6466.666666666667,5475.549796070834
6586,Appartement 3 pièces 57 m²,137000,57,3,49400,Saumur,Pays de la Loire,2403.5087719298244,3940.1224531256
6587,Appartement 4 pièces 86 m²,190000,86,4,77500,Chelles,Île-de-France,2209.3023255813955,5475.549796070834
6588,Appartement 4 pièces 85 m²,279100,85,4,13200,Arles,Provence-Alpes-Côte d'Azur,3283.529411764706,4259.945365227293
6589,Appartement 3 pièces 59 m²,234200,59,3,13200,Arles,Provence-Alpes-Côte d'Azur,3969.491525423729,4259.945365227293
6590,Appartement 3 pièces 59 m²,233700,59,3,13200,Arles,Provence-Alpes-Côte d'Azur,3961.016949152543,4259.945365227293
6591,Appartement 3 pièces 61 m²,242800,61,3,13200,Arles,Provence-Alpes-Côte d'Azur,3980.3278688524592,4259.945365227293
6592,Appartement 3 pièces 61 m²,242200,61,3,13200,Arles,Provence-Alpes-Côte d'Azur,3970.4918032786886,4259.945365227293
6593,Appartement 3 pièces 58 m²,360000,58,3,73210,La Plagne-Tarentaise,Auvergne-Rhône-Alpes,6206.896551724138,3987.6716210996815
6594,Appartement 2 pièces 48 m²,146000,48,2,60230,Chambly,Hauts-de-France,3041.6666666666665,3911.574802183785
6595,Appartement 2 pièces 46 m²,169000,46,2,33127,Martignas-sur-Jalle,Nouvelle-Aquitaine,3673.913043478261,4643.733694870073
6596,Appartement 2 pièces 52 m²,260000,52,2,34280,La Grande-Motte,Occitanie,5000.0,3805.4817497122735
6597,Appartement 1 pièce 30 m²,108000,30,1,73300,Fontcouverte-la-Toussuire,Auvergne-Rhône-Alpes,3600.0,3987.6716210996815
6598,Appartement 3 pièces 76 m²,132500,76,3,65000,Tarbes,Occitanie,1743.421052631579,3805.4817497122735
6599,Appartement 2 pièces 37 m²,230000,37,2,69009,Lyon 9,Auvergne-Rhône-Alpes,6216.216216216216,3987.6716210996815
6600,Appartement 1 pièce 23 m²,125000,23,1,69009,Lyon 9,Auvergne-Rhône-Alpes,5434.782608695652,3987.6716210996815
6601,Appartement 1 pièce 34 m²,135000,34,1,69009,Lyon 9,Auvergne-Rhône-Alpes,3970.5882352941176,3987.6716210996815
6602,Appartement 2 pièces 38 m²,265000,38,2,94120,Fontenay-sous-Bois,Île-de-France,6973.684210526316,5475.549796070834
6603,Appartement 4 pièces 71 m²,189000,71,4,34070,Montpellier,Occitanie,2661.9718309859154,3805.4817497122735
6604,Appartement 4 pièces 82 m²,310000,82,4,69500,Bron,Auvergne-Rhône-Alpes,3780.487804878049,3987.6716210996815
6605,Appartement 1 pièce 23 m²,85000,23,1,34000,Montpellier,Occitanie,3695.652173913044,3805.4817497122735
6606,Appartement 2 pièces 48 m²,115000,48,2,57000,Metz,Grand Est,2395.833333333333,2933.8065728363176
6607,Appartement 3 pièces 66 m²,320000,66,3,31200,Toulouse,Occitanie,4848.484848484848,3805.4817497122735
6608,Appartement 4 pièces 86 m²,430500,86,4,31200,Toulouse,Occitanie,5005.813953488372,3805.4817497122735
6609,Appartement 1 pièce 30 m²,60000,30,1,15000,Aurillac,Auvergne-Rhône-Alpes,2000.0,3987.6716210996815
6610,Appartement 1 pièce 24 m²,45000,24,1,51000,Châlons-en-Champagne,Grand Est,1875.0,2933.8065728363176
6611,Appartement 3 pièces 66 m²,299000,66,3,83310,La Môle,Provence-Alpes-Côte d'Azur,4530.30303030303,4259.945365227293
6612,Appartement 2 pièces 45 m²,99000,45,2,83000,Toulon,Provence-Alpes-Côte d'Azur,2200.0,4259.945365227293
6613,Appartement 3 pièces 64 m²,259000,64,3,69330,Meyzieu,Auvergne-Rhône-Alpes,4046.875,3987.6716210996815
6614,Appartement 5 pièces 101 m²,219000,101,5,51450,Bétheny,Grand Est,2168.3168316831684,2933.8065728363176
6615,Appartement 2 pièces 41 m²,77000,41,2,51200,Épernay,Grand Est,1878.0487804878048,2933.8065728363176
6616,Appartement 2 pièces 55 m²,190000,55,2,33185,Le Haillan,Nouvelle-Aquitaine,3454.5454545454545,4643.733694870073
6617,Appartement 2 pièces 50 m²,179000,50,2,84000,Avignon,Provence-Alpes-Côte d'Azur,3580.0,4259.945365227293
6618,Appartement 2 pièces 52 m²,55000,52,2,40000,Mont-de-Marsan,Nouvelle-Aquitaine,1057.6923076923076,4643.733694870073
6619,Appartement 3 pièces 45 m²,75000,45,3,40000,Mont-de-Marsan,Nouvelle-Aquitaine,1666.6666666666667,4643.733694870073
6620,Appartement 2 pièces 37 m²,70000,37,2,40000,Mont-de-Marsan,Nouvelle-Aquitaine,1891.891891891892,4643.733694870073
6621,Appartement 3 pièces 60 m²,83000,60,3,40000,Mont-de-Marsan,Nouvelle-Aquitaine,1383.3333333333333,4643.733694870073
6622,Appartement 1 pièce 32 m²,60000,32,1,41000,Blois,Centre-Val de Loire,1875.0,2450.691365675368
6623,Appartement 2 pièces 21 m²,127000,21,2,35000,Rennes,Bretagne,6047.619047619048,4351.405381831158
6624,Appartement 5 pièces 110 m²,213000,110,5,18000,Bourges,Centre-Val de Loire,1936.3636363636365,2450.691365675368
6625,Appartement 3 pièces 67 m²,422500,67,3,17000,La Rochelle,Nouvelle-Aquitaine,6305.970149253732,4643.733694870073
6626,Appartement 3 pièces 76 m²,794600,76,3,83230,Bormes-les-Mimosas,Provence-Alpes-Côte d'Azur,10455.263157894737,4259.945365227293
6627,Appartement 3 pièces 80 m²,770600,80,3,83230,Bormes-les-Mimosas,Provence-Alpes-Côte d'Azur,9632.5,4259.945365227293
6628,Appartement 3 pièces 74 m²,1110600,74,3,83230,Bormes-les-Mimosas,Provence-Alpes-Côte d'Azur,15008.108108108108,4259.945365227293
